,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
156,1.74100008011,0.0047999382019,0.554672899791,0.69206866583,10,1e-05,21,22,"{'min_samples_split': 22, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",92,0.544661022784,0.696721233363,0.613431559584,0.673882215727,0.559750072945,0.687160393598,0.50445576735,0.713874996049,0.551065230612,0.688704490416,0.0161617420182,0.000399994860817,0.0349675698557,0.0131401537443
157,1.73219995499,0.00520000457764,0.554063311399,0.69206866583,10,1e-05,21,32,"{'min_samples_split': 32, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",101,0.544526771953,0.696721233363,0.613455254949,0.673882215727,0.559750072945,0.687160393598,0.503926641687,0.713874996049,0.548656548054,0.688704490416,0.0190934730283,0.00097979302062,0.0351962784146,0.0131401537443
158,1.72699995041,0.00480008125305,0.554533838788,0.69206866583,10,1e-05,21,42,"{'min_samples_split': 42, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",94,0.544661022784,0.696721233363,0.613437004349,0.673882215727,0.559489720391,0.687160393598,0.503930389704,0.713874996049,0.551150263561,0.688704490416,0.025067863701,0.000399947177102,0.0351114229669,0.0131401537443
159,1.7492000103,0.00460000038147,0.552069563868,0.687274457141,10,1e-05,21,52,"{'min_samples_split': 52, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",129,0.547990526698,0.691397090111,0.613744716643,0.669254063809,0.56090952351,0.684425210127,0.495608690226,0.709475804236,0.542092023414,0.681820117421,0.00435430143114,0.000489940316038,0.0379112200836,0.0132098336221
160,1.73739995956,0.00460004806519,0.556630768519,0.678989417996,10,1e-05,21,62,"{'min_samples_split': 62, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",72,0.559245141391,0.678992629512,0.616807418509,0.662662903287,0.571900117249,0.679080803448,0.496106267942,0.696092987248,0.539090785927,0.678117766486,0.00679999800357,0.000489881921455,0.0395787276267,0.0105816378851
161,1.73459997177,0.00500001907349,0.55175315628,0.670888283919,10,1e-05,21,72,"{'min_samples_split': 72, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",134,0.557713713112,0.674338360977,0.622687715542,0.659087601913,0.553366492704,0.664562264285,0.496127995597,0.695397383133,0.528864499079,0.661055809288,0.00954145846455,0.000632409702918,0.041684952765,0.0133308000778
162,1.7251999855,0.00520005226135,0.551332610944,0.661624740364,10,1e-05,21,82,"{'min_samples_split': 82, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",142,0.555146022898,0.671300757069,0.626521999882,0.653687797372,0.555004059053,0.660695583441,0.491057143599,0.665996241611,0.528928577521,0.656443322327,0.0328231887214,0.000979734620234,0.0443100013667,0.00637872733311
163,1.72300000191,0.00479998588562,0.550360754678,0.655236161744,10,1e-05,21,92,"{'min_samples_split': 92, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",163,0.546736491267,0.649222377455,0.626847006586,0.652212923672,0.557060660352,0.657614500801,0.49155002626,0.662988249565,0.529604723472,0.654142757226,0.0170293309244,0.000400018706227,0.0442674682542,0.00473819513322
164,1.73920001984,0.00500001907349,0.551446546996,0.650653780533,10,1e-05,21,102,"{'min_samples_split': 102, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 21}",139,0.547012876339,0.646834200082,0.626033023138,0.650556822431,0.561107583857,0.646670908984,0.492860354043,0.661091455625,0.530213920427,0.648115515543,0.0343360621955,0.00154923495674,0.0437256090356,0.00540092051329
165,1.73400006294,0.00459995269775,0.557209537688,0.683254753046,10,1e-05,25,2,"{'min_samples_split': 2, 'min_impurity_split': 1e-05, 'max_depth': 10, 'min_samples_leaf': 25}",70,0.554932464233,0.685951606053,0.617191785001,0.66743363318,0.57417558071,0.679647746956,0.494619719794,0.703493643517,0.545125306015,0.679747135525,0.020425403919,0.000800025464436,0.0398867254554,0.0117686652689
